depth_ft,GR_api,RHOB_gcc,NPHI,DT_usft,RT_ohm_m,SP_mv,PHI_true,PERM_mD,SW_true
2087.391594396264,52.88,2.5313,0.0708,66.886,39.475,-43.7,0.0843,0.033663,0.5447
2088.7258172114744,116.26,2.7394,0.0338,51.626,415.1888,-0.0,0.02,0.0001,0.8408
2090.0600400266844,47.93,2.5239,0.0841,66.251,43.4283,-43.27,0.0892,0.20432,0.5425
2091.3942628418945,82.61,2.4464,0.1147,69.799,24.2765,-26.66,0.1059,0.025968,0.6205
2092.728485657105,40.44,2.4505,0.1291,69.933,63.4717,-24.05,0.1084,0.340432,0.3681
2094.0627084723146,52.88,2.4764,0.1098,68.924,41.4929,-49.68,0.1018,0.416954,0.4249
2095.396931287525,42.11,2.5267,0.0731,65.82,63.5424,-66.25,0.0753,0.074023,0.541
2096.731154102735,24.83,2.6153,0.0632,57.919,476.4546,-47.61,0.0218,0.000816,0.5588
2098.0653769179453,51.67,2.5346,0.1201,65.575,64.2211,-36.12,0.0781,0.011896,0.4218
2099.3995997331554,102.23,2.6963,0.0398,50.956,429.9095,-5.39,0.02,0.0001,0.7678
2100.7338225483654,39.34,2.6278,0.0427,58.197,835.2255,-63.39,0.02,0.000672,0.5915
2102.068045363576,70.06,2.6792,0.0183,56.832,122.9536,-23.33,0.0457,0.001571,0.7098
2103.4022681787856,75.17,2.7347,0.0,54.576,698.9939,-17.18,0.02,0.0001,0.6401
2104.736490993996,60.03,2.6078,0.0803,57.634,62.2091,-28.3,0.0715,0.034564,0.5491
2106.070713809206,61.94,2.4749,0.1258,73.282,40.1484,-28.92,0.1187,0.097656,0.4535
2107.404936624416,36.39,2.6578,0.0439,57.857,645.9393,-26.09,0.0268,0.000498,0.5142
2108.7391594396263,87.32,2.7121,0.0156,51.489,476.4419,-17.99,0.02,0.0001,0.7622
2110.0733822548364,19.44,2.3834,0.1543,77.545,55.8881,-55.83,0.1602,0.736296,0.2246
2111.407605070047,36.19,2.4811,0.0942,67.786,90.2357,-55.9,0.0893,0.038757,0.4105
2112.7418278852565,45.51,2.5036,0.1011,63.818,33.2073,-46.45,0.0789,0.090055,0.571
2114.076050700467,33.89,2.5637,0.0721,67.392,102.8024,-66.7,0.081,0.076559,0.3763
2115.410273515677,34.07,2.4333,0.1245,70.847,72.5212,-54.64,0.1128,0.103507,0.3881
2116.744496330887,116.06,2.6619,0.0503,55.788,38.3973,-0.0,0.0605,0.000864,0.8727
2118.0787191460977,41.18,2.6455,0.0099,58.762,649.6541,-78.41,0.02,0.00018,0.6103
2119.4129419613073,61.71,2.5211,0.0619,63.404,83.8053,-29.64,0.0681,0.010441,0.568
2120.747164776518,115.57,2.703,0.0,54.297,322.4685,-0.0,0.021,0.0001,0.8604
2122.081387591728,35.79,2.527,0.0467,66.297,115.0581,-61.37,0.0704,0.11841,0.4335
2123.415610406938,45.77,2.6021,0.0297,60.245,255.1474,-44.51,0.0332,0.003639,0.6186
2124.749833222148,58.15,2.665,0.045,57.304,656.2817,-44.52,0.0205,0.000208,0.6096
2126.084056037358,37.38,2.5719,0.0478,60.331,496.3112,-67.46,0.0409,0.011325,0.3891
2127.4182788525686,81.2,2.568,0.1335,63.562,23.5425,-27.9,0.1037,0.09538,0.6393
2128.7525016677782,94.22,2.7226,0.032,54.229,145.8957,-12.93,0.0303,0.000246,0.7967
2130.0867244829888,40.3,2.551,0.0626,67.227,58.1579,-43.3,0.082,0.035162,0.4655
2131.420947298199,79.86,2.6609,0.05,56.633,66.6759,-24.01,0.051,0.00042,0.7075
2132.755170113409,40.79,2.5047,0.0947,67.438,38.2669,-71.58,0.0965,0.451689,0.542
2134.089392928619,38.27,2.4689,0.0885,65.913,74.0689,-69.6,0.0845,0.246375,0.4459
2135.423615743829,70.52,2.5627,0.057,63.794,77.7207,-30.01,0.0665,0.010643,0.5168
2136.7578385590396,31.58,2.5028,0.0765,67.942,63.6461,-47.23,0.0994,0.176372,0.406
2138.092061374249,106.32,2.7038,0.0328,54.523,179.4044,-3.37,0.0307,0.000232,0.8196
2139.4262841894597,125.94,2.6816,0.0947,57.543,53.5531,-0.0,0.0542,0.000534,0.8068
2140.7605070046698,48.78,2.5764,0.0198,60.856,116.3587,-56.78,0.0472,0.015777,0.5777
2142.09472981988,97.26,2.6893,0.0234,55.664,71.9434,-9.93,0.0443,0.000629,0.8422
2143.4289526350904,37.27,2.4826,0.081,69.521,65.5589,-58.78,0.0922,0.241607,0.4943
2144.7631754503,40.49,2.5003,0.1248,67.878,60.3207,-52.08,0.0999,0.353866,0.4132
2146.0973982655105,36.98,2.6068,0.0367,60.488,383.6821,-64.41,0.0316,0.001559,0.4982
2147.4316210807206,45.63,2.5517,0.0808,64.563,119.2405,-50.98,0.0694,0.025201,0.4099
2148.7658438959306,92.04,2.6817,0.0212,51.609,341.71,-17.03,0.02,0.0001,0.7868
2150.1000667111407,36.95,2.5545,0.0425,60.623,143.9579,-37.05,0.0405,0.005815,0.5812
2151.4342895263508,44.74,2.5633,0.0618,62.009,226.213,-52.99,0.0478,0.004146,0.4406
2152.7685123415613,100.31,2.6541,0.0435,54.688,111.5383,-6.58,0.0442,0.000882,0.758
2154.102735156771,39.74,2.5231,0.0659,65.811,70.8877,-60.27,0.08,0.084877,0.4256
2155.4369579719814,47.93,2.6469,0.0205,56.034,1068.4837,-39.73,0.02,0.0001,0.5656
2156.7711807871915,16.46,2.4269,0.1685,76.541,56.5452,-64.38,0.1565,2.317372,0.2894
2158.1054036024016,39.88,2.5662,0.0721,63.312,94.1961,-49.25,0.0645,0.01065,0.4689
2159.4396264176116,32.43,2.5028,0.131,69.15,50.8771,-52.1,0.1108,0.238406,0.3996
2160.7738492328217,46.23,2.4731,0.0781,65.47,44.3639,-55.97,0.0834,0.033483,0.5304
2162.108072048032,96.15,2.6932,0.0027,53.225,444.779,-12.56,0.02,0.0001,0.8019
2163.442294863242,57.51,2.4982,0.0759,67.356,56.6521,-43.99,0.0925,0.088585,0.4646
2164.7765176784524,31.57,2.6437,0.0107,59.902,588.8162,-69.23,0.0271,0.001918,0.4586
2166.1107404936624,22.09,2.418,0.1398,72.869,39.2524,-72.79,0.1427,2.630223,0.3554
2167.4449633088725,54.06,2.5783,0.0506,60.979,199.7274,-19.53,0.0373,0.003706,0.6371
2168.779186124083,40.39,2.5642,0.0648,60.651,245.2837,-56.08,0.0489,0.026289,0.4332
2170.1134089392926,36.5,2.6009,0.0466,59.341,414.4317,-63.47,0.0294,0.002745,0.5835
2171.447631754503,47.88,2.5021,0.0756,66.556,55.654,-33.96,0.08,0.054558,0.5048
2172.7818545697132,107.05,2.6665,0.035,58.14,52.3257,-2.52,0.0495,0.000884,0.8181
2174.1160773849233,33.98,2.3871,0.1822,74.397,48.7091,-47.52,0.144,1.569547,0.307
2175.4503002001334,113.16,2.7008,0.0427,55.861,177.3277,-0.0,0.0325,0.0001,0.7891
2176.7845230153434,39.49,2.5253,0.0638,65.074,85.3715,-80.71,0.0783,0.019088,0.4441
2178.118745830554,41.44,2.512,0.0826,67.423,52.8968,-66.67,0.0811,0.094779,0.4933
2179.4529686457636,47.62,2.548,0.0571,63.76,76.581,-37.65,0.0542,0.009449,0.6192
2180.787191460974,40.66,2.4996,0.1069,67.815,57.465,-52.81,0.0892,0.057017,0.4545
2182.121414276184,32.53,2.5542,0.0992,64.879,93.8559,-61.31,0.0746,0.119701,0.4344
2183.4556370913942,33.17,2.3571,0.1517,77.391,25.8703,-68.16,0.1678,0.74747,0.3306
2184.7898599066043,108.44,2.7293,0.0317,52.436,368.8689,-1.18,0.02,0.0001,0.8855
2186.1240827218144,53.53,2.4497,0.123,71.675,36.5763,-27.9,0.124,0.363419,0.4162
2187.458305537025,38.21,2.5269,0.0914,63.752,138.912,-38.15,0.0616,0.069696,0.4725
2188.7925283522345,58.32,2.5469,0.0266,62.014,81.3431,-41.23,0.0545,0.025594,0.5667
2190.126751167445,35.99,2.5358,0.0792,65.041,91.2331,-56.85,0.0774,0.072556,0.4643
2191.460973982655,35.96,2.4694,0.1059,69.543,28.4106,-34.16,0.1122,0.694659,0.5303
2192.795196797865,135.84,2.6737,0.0322,53.962,143.9153,-0.0,0.0315,0.0001,0.8464
2194.1294196130757,63.1,2.506,0.0628,67.744,55.0764,-23.34,0.087,0.028599,0.525
2195.4636424282853,33.63,2.5102,0.0647,67.88,78.8033,-55.96,0.0874,0.194738,0.4187
2196.797865243496,31.38,2.3607,0.1611,75.406,35.3663,-63.39,0.1591,1.8677,0.3784
2198.132088058706,50.68,2.3489,0.1583,79.901,21.6182,-45.99,0.1807,3.865437,0.3865
2199.466310873916,46.09,2.5736,0.0194,62.886,125.6653,-48.04,0.0533,0.053047,0.4747
2200.800533689126,30.06,2.4052,0.1238,73.182,39.2426,-72.35,0.141,3.07025,0.3982
2202.134756504336,44.62,2.4792,0.0713,67.905,81.7947,-53.53,0.0906,0.062627,0.4585
2203.4689793195466,49.6,2.5524,0.0687,61.573,213.1632,-53.99,0.0464,0.00221,0.5177
2204.8032021347562,40.49,2.4827,0.0843,68.572,31.9056,-51.2,0.1017,0.232547,0.5117
2206.1374249499668,45.67,2.505,0.0393,63.935,62.0719,-26.41,0.0655,0.042117,0.5067
2207.471647765177,42.55,2.4437,0.1218,74.122,29.0954,-50.96,0.1314,0.181699,0.4375
2208.805870580387,38.09,2.5258,0.0301,64.196,82.2583,-68.35,0.0666,0.023372,0.5683
2210.140093395597,91.76,2.601,0.0561,59.77,39.4559,-10.17,0.0774,0.002185,0.6184
2211.474316210807,79.32,2.6946,0.0386,57.735,82.1661,-22.64,0.0549,0.002581,0.6276
2212.8085390260176,41.3,2.5851,0.0626,60.276,164.6845,-48.04,0.0433,0.016045,0.5481
2214.142761841227,80.05,2.7047,0.0444,55.504,111.2674,-23.77,0.0426,0.001463,0.7276
2215.4769846564377,45.49,2.4528,0.1328,72.773,33.425,-42.25,0.1232,0.165325,0.4677
2216.811207471648,92.46,2.7302,0.0377,51.637,477.5887,-17.3,0.02,0.0001,0.746
2218.145430286858,42.7,2.3848,0.153,79.791,17.6344,-57.32,0.1652,0.448381,0.462
2219.4796531020684,58.85,2.6215,0.0317,59.8,421.5099,-43.76,0.0274,0.000765,0.6442
2220.813875917278,96.85,2.626,0.0943,61.321,31.6468,-10.37,0.0861,0.034201,0.655
2222.1480987324885,38.0,2.5315,0.0198,62.051,170.7326,-33.62,0.0484,0.032845,0.4973
2223.482321547698,43.21,2.4267,0.106,72.084,33.8373,-38.18,0.1307,0.770627,0.3738
2224.8165443629086,36.32,2.6432,0.0236,57.41,1122.8577,-50.18,0.02,0.000247,0.4528
2226.1507671781187,47.06,2.606,0.017,57.803,467.0802,-52.48,0.0291,0.000274,0.5104
2227.484989993329,32.7,2.4373,0.096,71.102,32.4839,-49.1,0.1182,0.427651,0.4513
2228.8192128085393,146.45,2.7314,0.0302,51.399,246.1762,-0.0,0.02,0.0001,0.9378
2230.153435623749,29.07,2.5892,0.055,62.566,225.6021,-71.42,0.045,0.015219,0.4431
2231.4876584389594,34.96,2.5713,0.0471,62.23,150.413,-73.13,0.0512,0.030145,0.5303
2232.8218812541695,53.98,2.5818,0.0846,62.217,118.1356,-61.17,0.0546,0.006347,0.5243
2234.1561040693796,44.96,2.3864,0.1475,75.645,24.2606,-54.72,0.1568,0.771588,0.387
2235.4903268845896,81.72,2.6514,0.0574,56.902,73.9693,-13.07,0.0502,0.001841,0.7259
2236.8245496997997,27.79,2.5159,0.0753,68.367,68.329,-90.95,0.094,0.064366,0.4487
2238.1587725150102,40.87,2.4099,0.1587,76.361,28.3343,-71.74,0.1556,0.317183,0.357
2239.49299533022,48.43,2.603,0.0161,57.311,284.353,-43.53,0.0236,0.000219,0.6641
2240.8272181454304,114.33,2.7079,0.06,53.483,215.2544,-0.0,0.0269,0.0001,0.8363
2242.1614409606404,133.63,2.5776,0.1039,66.108,17.3493,-0.0,0.1095,0.004008,0.7196
2243.4956637758505,34.01,2.461,0.0793,71.508,59.4149,-73.81,0.1108,0.098309,0.4089
2244.8298865910606,40.17,2.5901,0.0208,57.701,636.6856,-72.41,0.0226,0.000332,0.5467
2246.1641094062707,38.96,2.5351,0.0065,61.76,223.9606,-67.58,0.0445,0.011443,0.5227
2247.498332221481,56.57,2.4828,0.0414,67.58,54.358,-51.97,0.0968,0.041519,0.4624
2248.832555036691,32.7,2.5574,0.072,66.711,87.9614,-70.48,0.07,0.014172,0.5264
2250.1667778519013,35.2,2.4872,0.0951,68.794,95.9661,-62.66,0.0966,0.486845,0.3234
2251.5010006671114,52.9,2.5745,0.0778,62.125,93.1732,-33.93,0.0486,0.01485,0.5592
2252.8352234823215,36.8,2.4342,0.132,73.656,105.2241,-75.34,0.1345,0.338501,0.2259
2254.169446297532,48.93,2.4935,0.0587,68.774,56.6287,-43.87,0.092,0.035699,0.5193
2255.5036691127416,82.33,2.6493,0.0871,58.781,57.003,-15.5,0.0673,0.011795,0.6813
2256.837891927952,29.05,2.4916,0.1392,70.708,58.8101,-56.83,0.1036,1.118743,0.3898
2258.172114743162,86.58,2.67,0.0355,54.162,179.2489,-11.62,0.0297,0.000272,0.7619
2259.5063375583723,40.3,2.4495,0.1635,71.538,42.6344,-44.69,0.1198,0.869612,0.4406
2260.8405603735823,104.66,2.6302,0.0595,59.629,37.328,-5.39,0.0668,0.001743,0.7713
2262.1747831887924,39.89,2.5613,0.057,63.736,76.9913,-57.38,0.0662,0.034746,0.4913
2263.509006004003,54.04,2.5965,0.034,62.638,261.1582,-23.2,0.0406,0.013036,0.522
2264.8432288192125,47.43,2.4527,0.1223,73.073,38.918,-61.55,0.1155,0.412593,0.4676
2266.177451634423,49.0,2.5327,0.1127,68.308,48.7566,-51.35,0.0988,0.281236,0.4952
2267.511674449633,32.52,2.5374,0.0751,64.36,105.9692,-48.3,0.0677,0.131251,0.4526
2268.845897264843,43.54,2.5326,0.058,66.18,80.747,-36.79,0.074,0.065594,0.4807
2270.1801200800533,47.07,2.5201,0.0771,66.331,46.7883,-59.63,0.0835,0.064164,0.5351
2271.5143428952633,32.78,2.6025,0.0368,60.692,326.0412,-46.83,0.0473,0.013264,0.4457
2272.848565710474,44.78,2.6027,0.0471,62.178,147.316,-41.04,0.0509,0.003158,0.5264
2274.1827885256835,28.15,2.5093,0.1259,69.747,87.704,-45.01,0.1089,0.70949,0.344
2275.517011340894,42.73,2.544,0.1336,67.97,61.071,-32.49,0.0834,0.017441,0.4919
2276.851234156104,58.07,2.6949,0.0423,55.946,123.467,-35.16,0.0381,0.002668,0.6815
2278.185456971314,59.79,2.5802,0.0612,65.206,52.0414,-29.62,0.0695,0.026844,0.6048
2279.5196797865246,35.72,2.3448,0.1666,77.39,25.3742,-69.63,0.1718,0.173515,0.3368
2280.8539026017343,40.1,2.3486,0.2037,80.232,25.3567,-31.84,0.1757,3.096123,0.338
2282.188125416945,31.11,2.547,0.0873,69.041,85.6497,-72.44,0.0784,0.030034,0.4364
2283.522348232155,53.75,2.4331,0.072,70.079,30.8829,-51.04,0.108,0.161487,0.4589
2284.856571047365,26.34,2.5858,0.053,63.513,178.434,-80.28,0.0501,0.016551,0.4339
2286.190793862575,34.84,2.4378,0.1422,74.291,16.9552,-60.67,0.1333,0.687023,0.475
2287.525016677785,21.99,2.2643,0.2187,87.022,31.7261,-62.59,0.233,6.331208,0.216
2288.8592394929956,27.09,2.419,0.1043,74.745,39.8578,-63.13,0.1345,4.027573,0.3593
2290.193462308205,46.96,2.5832,0.0645,60.262,210.812,-57.93,0.0374,0.008366,0.5809
2291.5276851234157,44.82,2.4247,0.1283,74.831,43.0858,-48.42,0.1378,1.50422,0.3584
2292.861907938626,48.52,2.4611,0.1231,75.086,50.6623,-53.24,0.1348,0.669063,0.395
2294.196130753836,48.17,2.6131,0.0142,60.176,284.9387,-64.34,0.037,0.001935,0.5662
2295.530353569046,43.86,2.4865,0.0659,69.893,57.7948,-47.01,0.0973,0.080215,0.4369
2296.864576384256,117.54,2.7141,0.0229,54.491,155.9404,-0.0,0.0254,0.0001,0.8813
2298.1987991994665,92.41,2.6854,0.0422,58.069,116.1889,-11.04,0.0491,0.000505,0.6616
2299.533022014676,39.99,2.5748,0.0444,58.836,192.6874,-76.17,0.0397,0.003089,0.5538
2300.8672448298867,32.42,2.3462,0.1516,81.342,32.6859,-46.06,0.1876,7.662973,0.294
2302.2014676450967,45.53,2.6137,0.0495,60.7,169.0454,-30.57,0.0469,0.018403,0.5084
2303.535690460307,46.43,2.5793,0.0594,63.148,149.8782,-40.9,0.0536,0.003856,0.5069
2304.8699132755173,36.01,2.5415,0.081,65.531,109.2846,-60.07,0.0594,0.007173,0.5083
2306.204136090727,32.01,2.5141,0.0781,68.165,101.3601,-50.52,0.086,0.302693,0.3258
2307.5383589059375,136.75,2.6615,0.0211,55.155,84.2594,-0.0,0.0431,0.0001,0.8673
2308.8725817211475,39.3,2.4126,0.1989,75.189,28.6046,-28.88,0.1423,0.516451,0.4467
2310.2068045363576,121.73,2.6601,0.0312,53.82,331.2507,-0.0,0.02,0.0001,0.9405
2311.5410273515677,49.57,2.5179,0.0582,63.761,87.6482,-30.02,0.0681,0.096692,0.5287
2312.8752501667777,44.75,2.5964,0.0083,61.216,255.9592,-63.68,0.0335,0.00215,0.5301
2314.2094729819883,53.34,2.5626,0.027,60.887,156.5492,-37.83,0.038,0.000402,0.6069
2315.543695797198,35.13,2.4245,0.1032,70.764,54.0827,-57.99,0.1212,0.407607,0.3081
2316.8779186124084,44.16,2.5412,0.0802,62.594,119.2675,-35.3,0.0524,0.046697,0.5003
2318.2121414276185,44.94,2.3564,0.1691,80.182,25.0153,-41.02,0.1765,0.331958,0.3495
2319.5463642428285,116.41,2.6564,0.0552,56.253,69.9147,-0.0,0.0437,0.000229,0.7914
2320.8805870580386,100.61,2.7132,0.0041,53.071,285.8801,-5.74,0.02,0.0001,0.9215
2322.2148098732487,28.21,2.6225,0.0509,59.743,386.1248,-46.85,0.028,0.002044,0.5225
2323.549032688459,111.25,2.6803,0.0495,56.662,95.1314,-0.0,0.0464,0.0001,0.7231
2324.883255503669,54.58,2.5448,0.0884,63.683,65.754,-39.32,0.0536,0.007898,0.6308
2326.2174783188793,39.66,2.4985,0.1099,67.182,53.2497,-50.38,0.0921,0.05352,0.4778
2327.5517011340894,39.97,2.5641,0.0228,63.06,113.4709,-38.96,0.054,0.01076,0.5396
2328.8859239492995,53.88,2.4993,0.0847,68.175,33.9111,-46.23,0.091,0.01135,0.5574
2330.22014676451,39.67,2.6356,0.0387,57.951,1149.3171,-35.05,0.02,0.000635,0.5103
2331.5543695797196,126.85,2.6696,0.0,55.227,131.9781,-0.0,0.036,0.000116,0.813
2332.88859239493,29.57,2.3241,0.1905,81.511,17.5824,-65.12,0.1951,2.909443,0.3585
2334.2228152101397,96.37,2.7108,0.0564,53.755,459.1041,-8.33,0.02,0.0001,0.7979
2335.5570380253503,90.1,2.6272,0.0549,60.857,30.616,-18.47,0.0783,0.004767,0.7423
2336.8912608405603,46.79,2.4877,0.1065,70.598,40.2124,-45.0,0.1135,0.198874,0.4274
2338.2254836557704,44.55,2.5816,0.0586,60.435,196.2345,-51.28,0.0442,0.008971,0.5133
2339.559706470981,99.05,2.7152,0.0246,53.385,169.5848,-8.24,0.0298,0.0001,0.7888
2340.8939292861905,38.51,2.2973,0.2421,85.051,23.4904,-40.84,0.2183,10.292278,0.2528
2342.228152101401,32.83,2.5746,0.0502,63.103,65.2606,-61.02,0.0679,0.029573,0.5156
2343.562374916611,43.81,2.4909,0.0956,65.829,67.1132,-34.99,0.0741,0.073397,0.5499
2344.896597731821,51.14,2.4585,0.1207,70.341,33.2242,-62.82,0.124,0.110789,0.4507
2346.2308205470313,112.16,2.675,0.0114,54.22,94.2606,-0.0,0.0395,0.000124,0.8708
2347.5650433622413,54.66,2.5946,0.0334,60.991,176.6717,-21.01,0.0418,0.008698,0.586
2348.899266177452,32.91,2.5062,0.1282,70.165,59.2767,-61.35,0.1058,0.160153,0.3891
2350.2334889926615,70.93,2.5286,0.123,70.413,21.602,-20.47,0.1361,0.050258,0.5031
2351.567711807872,38.36,2.5856,0.058,64.781,87.7444,-29.59,0.0701,0.02987,0.4583
2352.901934623082,70.0,2.6735,0.042,56.684,268.6143,-26.72,0.0362,0.000141,0.5886
2354.236157438292,34.11,2.551,0.0387,64.65,98.2999,-63.07,0.0707,0.13093,0.4151
2355.570380253502,30.26,2.401,0.1804,76.514,29.8618,-53.91,0.1585,1.017083,0.3774
2356.9046030687123,93.99,2.6481,0.0526,59.413,39.6665,-12.89,0.0637,0.001553,0.7795
2358.238825883923,41.62,2.5001,0.0833,67.681,49.8363,-58.72,0.0871,0.173016,0.5227
2359.5730486991324,91.84,2.7068,0.0,54.444,225.2922,-12.98,0.0297,0.000217,0.6986
2360.907271514343,40.62,2.5847,0.0464,60.719,187.199,-59.91,0.0391,0.007655,0.5583
2362.241494329553,28.63,2.5571,0.0639,62.521,144.1215,-53.06,0.0574,0.024581,0.4894
2363.575717144763,86.73,2.5013,0.168,68.615,12.1205,-27.95,0.1338,0.066928,0.6324
2364.9099399599736,40.92,2.6159,0.0371,60.473,599.7966,-49.18,0.02,0.000554,0.5576
2366.244162775183,39.06,2.4692,0.0924,73.363,33.4187,-59.49,0.1313,1.089826,0.398
2367.5783855903937,87.05,2.6953,0.0375,55.955,213.0206,-23.1,0.0298,0.000367,0.7849
2368.912608405604,99.84,2.7133,0.0289,54.374,259.3053,-9.71,0.0246,0.0001,0.8374
2370.246831220814,44.88,2.5514,0.0946,67.838,65.0322,-60.79,0.0764,0.067032,0.5186
2371.581054036024,22.92,2.4174,0.1714,73.864,39.152,-60.35,0.1437,0.281532,0.359
2372.915276851234,124.09,2.7026,0.0,54.032,394.1886,-0.0,0.02,0.0001,0.8382
2374.2494996664445,48.08,2.4197,0.0993,73.392,30.1798,-39.02,0.1278,0.111129,0.4403
2375.583722481654,51.33,2.5332,0.0816,63.378,108.16,-42.22,0.0773,0.010561,0.4098
2376.9179452968647,43.41,2.4311,0.1138,71.364,31.3566,-60.0,0.1131,2.148744,0.4728
2378.2521681120747,116.73,2.6742,0.0492,55.466,60.6789,-0.0,0.0437,0.000596,0.8417
2379.586390927285,112.22,2.6522,0.068,56.81,32.1304,-0.0,0.0526,0.000279,0.8279
2380.920613742495,124.41,2.6427,0.0611,57.196,43.9659,-0.0,0.0535,0.000705,0.7887
2382.254836557705,41.25,2.4707,0.0824,67.755,48.932,-65.32,0.1017,0.194122,0.4375
2383.5890593729155,89.19,2.7321,0.0482,55.094,134.4462,-16.71,0.0348,0.000204,0.7999
2384.923282188125,96.56,2.6849,0.0047,54.49,225.7037,-8.66,0.03,0.0001,0.7243
2386.2575050033356,38.83,2.5267,0.0603,65.247,122.2758,-33.16,0.0675,0.04962,0.4094
2387.5917278185457,55.01,2.5721,0.0342,60.223,137.52,-40.82,0.0496,0.012362,0.5668
2388.9259506337557,106.44,2.6861,0.0038,51.689,191.5696,-3.29,0.0316,0.000165,0.7928
2390.2601734489663,82.07,2.7075,0.0244,53.06,452.7389,-22.68,0.02,0.0001,0.7333
2391.594396264176,83.87,2.6083,0.0303,58.204,62.3303,-15.59,0.0639,0.004742,0.6827
2392.9286190793864,116.0,2.7081,0.0236,54.313,158.6551,-0.0,0.0287,0.0001,0.8688
2394.2628418945965,41.75,2.5776,0.0152,57.994,552.7113,-46.94,0.0298,0.002233,0.4507
2395.5970647098065,103.56,2.7253,0.0126,52.957,346.6116,-5.52,0.02,0.0001,0.9105
2396.9312875250166,23.01,2.5723,0.042,57.74,921.0081,-53.15,0.02,0.001554,0.5097
2398.2655103402267,64.88,2.6187,0.0,57.736,525.7374,-50.79,0.02,0.000547,0.643
2399.599733155437,109.67,2.7413,0.0132,54.502,373.0514,-0.23,0.02,0.0001,0.8677
2400.933955970647,110.3,2.7075,0.0,53.297,325.884,-0.0,0.02,0.0001,0.8326
2402.2681787858573,118.21,2.7236,0.0416,50.802,279.3283,-0.0,0.02,0.0001,0.9078
2403.6024016010674,42.44,2.4996,0.103,65.458,54.4131,-58.18,0.0827,0.127672,0.5728
2404.9366244162775,71.23,2.6874,0.0667,54.882,123.8695,-28.94,0.043,0.001308,0.6925
2406.2708472314876,51.75,2.6345,0.05,58.166,478.1602,-61.66,0.02,0.000462,0.6592
2407.6050700466976,113.79,2.6416,0.1017,59.641,33.4302,-0.0,0.0699,0.00134,0.7761
2408.939292861908,41.27,2.4046,0.1385,71.594,39.1757,-51.73,0.1227,0.319635,0.4215
2410.2735156771178,64.97,2.5127,0.0979,63.988,53.4933,-22.54,0.0781,0.016665,0.5135
2411.6077384923283,37.02,2.6208,0.0175,60.28,520.2357,-37.15,0.0359,0.011177,0.4513
2412.9419613075383,30.32,2.6033,0.0243,60.718,404.3616,-86.22,0.0349,0.004223,0.4485
2414.2761841227484,73.27,2.6522,0.0941,59.687,65.8456,-26.45,0.0657,0.00548,0.599
2415.610406937959,52.25,2.6003,0.0467,59.778,823.5206,-62.38,0.02,0.0001,0.5864
2416.9446297531686,23.76,2.5317,0.1032,68.534,46.2402,-53.38,0.0949,0.308517,0.4534
2418.278852568379,88.0,2.693,0.0044,52.884,414.87,-25.59,0.02,0.0001,0.7564
2419.613075383589,108.67,2.6241,0.069,57.567,46.3071,-1.19,0.059,0.000752,0.8519
2420.947298198799,44.81,2.603,0.0371,60.08,622.9427,-37.27,0.0312,0.000619,0.478
2422.2815210140093,33.66,2.5775,0.1136,61.569,123.5527,-67.3,0.0465,0.014704,0.6549
2423.6157438292194,25.19,2.5477,0.0225,63.045,129.6612,-44.62,0.056,0.011469,0.4456
2424.94996664443,38.18,2.5156,0.0987,69.622,53.0013,-71.87,0.0918,0.197487,0.4596
2426.2841894596395,31.09,2.5513,0.0511,64.738,73.7481,-49.56,0.0658,0.067958,0.5045
2427.61841227485,31.34,2.5743,0.0444,62.275,242.2591,-57.11,0.0428,0.004824,0.4897
2428.95263509006,43.33,2.4071,0.082,70.513,46.9229,-38.94,0.1235,0.267122,0.3993
2430.28685790527,46.67,2.5256,0.096,66.266,50.3772,-43.79,0.0892,0.040847,0.5126
2431.62108072048,81.63,2.6939,0.0219,52.247,750.9845,-16.19,0.0204,0.0001,0.6232
2432.9553035356903,62.29,2.4291,0.117,70.556,29.5687,-39.58,0.12,0.194704,0.559
2434.289526350901,119.73,2.721,0.0385,53.823,145.6165,-0.0,0.0324,0.0001,0.8217
2435.6237491661104,29.94,2.4572,0.1418,68.594,43.107,-40.38,0.1135,0.379022,0.4598
2436.957971981321,22.72,2.396,0.1526,74.175,45.0439,-80.03,0.1487,4.488178,0.2797
2438.292194796531,39.15,2.4752,0.113,69.941,51.9213,-38.72,0.1003,0.236386,0.4354
2439.626417611741,128.28,2.7414,0.0151,52.364,252.3237,-0.0,0.0214,0.0001,0.8845
2440.9606404269516,97.65,2.6995,0.022,53.324,151.9342,-7.74,0.0323,0.00022,0.7848
2442.2948632421612,85.82,2.6879,0.0749,56.891,181.9672,-21.64,0.0345,0.000693,0.7105
2443.6290860573718,84.48,2.6561,0.0411,54.385,151.6237,-23.5,0.0365,0.000257,0.7313
2444.9633088725814,30.09,2.5902,0.0568,59.503,318.4254,-66.71,0.0292,0.001429,0.5499
2446.297531687792,40.22,2.6155,0.0259,57.901,1026.6925,-51.32,0.0203,0.00031,0.5071
2447.631754503002,43.55,2.5808,0.0323,62.585,177.0969,-70.93,0.058,0.06894,0.4468
2448.965977318212,72.45,2.6015,0.0582,61.217,49.2071,-32.8,0.075,0.007385,0.603
2450.3002001334225,35.62,2.4439,0.1162,71.937,34.8527,-69.33,0.1296,1.207166,0.3504
2451.634422948632,113.54,2.7312,0.0156,52.951,423.8608,-0.0,0.02,0.0001,0.8506
